# goal planned for: G2
# Kw_r1_P = (Kw r1 pallet-at_bay2)
# K_r2_Kw_r1_P = (K r2 (Kw r1 pallet-at_bay2))
# Kw_r2_P = (Kw r2 pallet-at_bay2)
wall_s,sim_s,phase,Kw_r1_P,K_r2_Kw_r1_P,Kw_r2_P
280.026,270.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
280.526,271,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
281.026,271.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
281.526,272,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
282.026,272.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
282.526,272.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
283.026,273.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
283.526,273.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
284.026,274.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
284.526,274.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
285.026,275.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
285.526,275.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
286.026,276.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
286.526,276.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
287.026,277.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
287.526,277.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
288.026,278.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
288.526,278.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
289.026,279.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
289.526,279.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
290.026,280.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
290.526,280.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
291.026,281.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
291.526,281.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
292.026,282.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
292.526,282.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
293.032,283.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
293.526,283.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
294.026,284.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
294.526,284.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
295.026,285.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
295.526,285.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
296.026,286.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
296.526,286.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
297.026,287.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
297.526,287.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
298.026,288.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
298.526,288.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
299.026,289.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
299.526,289.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
300.026,290.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
300.526,290.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
301.026,291.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
301.526,291.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
302.026,292.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
302.526,292.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
303.026,293.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
303.526,293.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
304.026,294,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
304.526,294.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
305.026,295,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
305.526,295.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
306.026,296,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
306.526,296.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
307.026,297,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
307.526,297.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
308.026,297.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
308.526,298.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
309.026,298.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
309.526,299.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
310.026,299.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
310.526,300.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
311.026,300.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
311.526,301.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
312.027,301.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
312.526,302.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
313.026,302.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
313.526,302.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
314.026,303.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
314.526,303.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
315.026,304,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
315.526,304.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
316.026,304.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
316.526,305.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
317.026,305.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
317.526,306.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
318.026,306.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
318.526,307.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
319.026,307.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
319.526,308.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
320.026,308.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
320.526,309.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
321.026,309.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
321.526,310.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
322.026,310.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
322.526,311.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
323.026,311.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
323.526,312.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
324.027,312.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
324.526,313.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
325.026,313.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
325.526,314.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
326.026,314.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
326.526,315.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
327.026,315.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
327.526,316.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
328.026,316.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
328.526,317.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
329.026,317.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
329.526,318.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
330.026,318.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
330.526,319.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
331.026,319.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
331.526,320.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
332.026,320.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
332.526,321,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
333.026,321.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
333.526,322,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
334.026,322.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
334.526,323,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
335.026,323.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
335.526,324,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
336.026,324.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
336.526,325,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
337.026,325.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
337.526,325.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
338.026,326.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
338.526,326.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
339.026,327.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
339.526,327.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
340.026,328.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
340.526,328.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
341.026,329.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
341.526,329.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
342.026,330.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
342.526,330.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
343.026,331.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
343.526,331.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
344.026,332.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
344.526,332.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
345.026,333.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
345.526,333.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
346.026,334.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
346.526,334.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
347.026,335.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
347.526,335.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
348.026,336.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
348.526,336.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
349.026,337.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
349.526,337.6,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
350.026,338.1,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
350.526,338.6,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
351.026,339.1,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
351.526,339.6,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
352.026,340.1,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
352.526,340.5,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
353.026,341,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
353.526,341.5,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
354.026,342,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
354.526,342.5,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
355.026,343,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
355.526,343.5,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
356.026,344,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
356.526,344.4,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
357.026,344.9,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
357.526,345.4,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
358.026,345.9,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
358.526,346.4,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
359.026,346.9,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
359.526,347.4,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
360.026,347.9,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
360.526,348.4,"POLICY: 6 nodes, branching",TRUE,TRUE,FALSE
361.026,348.9,"DONE: G2 holds",TRUE,TRUE,FALSE
361.526,349.3,"DONE: G2 holds",TRUE,TRUE,FALSE
362.026,349.8,"DONE: G2 holds",TRUE,TRUE,FALSE
362.526,350.3,"DONE: G2 holds",TRUE,TRUE,FALSE
363.026,350.8,"DONE: G2 holds",TRUE,TRUE,FALSE
363.526,351.3,"DONE: G2 holds",TRUE,TRUE,FALSE
364.026,351.8,"DONE: G2 holds",TRUE,TRUE,FALSE
364.526,352.3,"DONE: G2 holds",TRUE,TRUE,FALSE
365.026,352.8,"DONE: G2 holds",TRUE,TRUE,FALSE
365.526,353.2,"DONE: G2 holds",TRUE,TRUE,FALSE
366.026,353.7,"DONE: G2 holds",TRUE,TRUE,FALSE
366.526,354.2,"DONE: G2 holds",TRUE,TRUE,FALSE
367.026,354.7,"DONE: G2 holds",TRUE,TRUE,FALSE
367.526,355.2,"DONE: G2 holds",TRUE,TRUE,FALSE
368.026,355.7,"DONE: G2 holds",TRUE,TRUE,FALSE
368.526,356.2,"DONE: G2 holds",TRUE,TRUE,FALSE
369.026,356.7,"DONE: G2 holds",TRUE,TRUE,FALSE
369.526,357.1,"DONE: G2 holds",TRUE,TRUE,FALSE
370.026,357.6,"DONE: G2 holds",TRUE,TRUE,FALSE
370.526,358.1,"DONE: G2 holds",TRUE,TRUE,FALSE
371.026,358.6,"DONE: G2 holds",TRUE,TRUE,FALSE
371.526,359.1,"DONE: G2 holds",TRUE,TRUE,FALSE
372.026,359.5,"DONE: G2 holds",TRUE,TRUE,FALSE
372.526,359.9,"DONE: G2 holds",TRUE,TRUE,FALSE
373.026,360.3,"DONE: G2 holds",TRUE,TRUE,FALSE
373.526,360.7,"DONE: G2 holds",TRUE,TRUE,FALSE
374.026,361,"DONE: G2 holds",TRUE,TRUE,FALSE
374.526,361.4,"DONE: G2 holds",TRUE,TRUE,FALSE
375.027,361.8,"DONE: G2 holds",TRUE,TRUE,FALSE
375.529,362,"DONE: G2 holds",TRUE,TRUE,FALSE
376.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
376.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
377.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
377.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
378.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
378.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
379.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
379.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
380.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
380.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
381.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
381.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
382.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
382.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
383.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
383.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
384.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
384.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
385.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
385.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
386.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
386.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
387.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
387.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
388.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
388.526,362,"DONE: G2 holds",TRUE,TRUE,FALSE
389.026,362,"DONE: G2 holds",TRUE,TRUE,FALSE
